MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7933412,2.9520000
MsgID.LOCAL_VELOCITY,0.0000000,7.6500000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,26.0710000,6.6322513,-0.0483624,-2.9522939
MsgID.LOCAL_VELOCITY,26.0710000,7.6535711,-0.0052215,0.0003774
MsgID.GLOBAL_POSITION,0.0000000,-122.3957505,37.7933595,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,8.4800000,0.0000000,-0.2000000
MsgID.LOCAL_POSITION,26.3210000,8.6702223,0.1258051,-2.9717200
MsgID.LOCAL_VELOCITY,26.3210000,8.4855480,0.0045248,-0.2003001
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7933789,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,8.7100000,-0.0400000,-0.1700000
MsgID.LOCAL_POSITION,26.5700000,10.8239107,0.1301823,-2.9837215
MsgID.LOCAL_VELOCITY,26.5700000,8.7179804,-0.0405048,-0.1760242
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7933986,2.9700000
MsgID.LOCAL_VELOCITY,0.0000000,8.7500000,-0.0600000,-0.0300000
MsgID.LOCAL_POSITION,26.8210000,13.0077171,-0.0187878,-2.9707286
MsgID.LOCAL_VELOCITY,26.8210000,8.7592812,-0.0637615,-0.0314819
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7934185,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,8.8600000,-0.0200000,-0.1700000
MsgID.LOCAL_POSITION,27.0710000,15.2211199,-0.0550058,-2.9715147
MsgID.LOCAL_VELOCITY,27.0710000,8.8670940,-0.0262130,-0.1704423
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7934388,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,8.8400000,0.0200000,0.0000000
MsgID.LOCAL_POSITION,27.3210000,17.4803181,-0.0493765,-2.9849963
MsgID.LOCAL_VELOCITY,27.3210000,8.8442593,0.0219257,-0.0033538
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7934582,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,8.7400000,0.0400000,0.0000000
MsgID.LOCAL_POSITION,27.5710000,19.6373634,0.0740443,-2.9906213
MsgID.LOCAL_VELOCITY,27.5710000,8.7431250,0.0476754,0.0078721
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7934767,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,7.3600000,-0.0200000,0.1200000
MsgID.LOCAL_POSITION,27.8210000,21.6861668,0.1385021,-2.9913640
MsgID.LOCAL_VELOCITY,27.8210000,7.3638701,-0.0239054,0.1299325
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7934913,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,5.3700000,-0.0800000,0.0400000
MsgID.LOCAL_POSITION,28.0720000,23.3131218,-0.0029243,-3.0036590
MsgID.LOCAL_VELOCITY,28.0720000,5.3713737,-0.0806693,0.0431730
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7935024,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,3.8500000,-0.0200000,0.1400000
MsgID.LOCAL_POSITION,28.3210000,24.5460358,-0.0248620,-3.0022519
MsgID.LOCAL_VELOCITY,28.3210000,3.8501704,-0.0224459,0.1413746
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7935080,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,2.9500000,0.9600000,0.1400000
MsgID.LOCAL_POSITION,28.5710000,25.1666069,0.0104764,-3.0100071
MsgID.LOCAL_VELOCITY,28.5710000,2.9595327,0.9625246,0.1453504
MsgID.GLOBAL_POSITION,0.0000000,-122.3957461,37.7935134,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,2.3800000,2.0200000,0.2300000
MsgID.LOCAL_POSITION,28.8210000,25.7607632,0.5174258,-2.9948068
MsgID.LOCAL_VELOCITY,28.8210000,2.3863335,2.0279658,0.2398258
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957387,37.7935180,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,1.6600000,3.1800000,0.0300000
MsgID.LOCAL_POSITION,29.0720000,26.2779446,1.1772051,-2.9923046
MsgID.LOCAL_VELOCITY,29.0720000,1.6687220,3.1860611,0.0358873
MsgID.GLOBAL_POSITION,0.0000000,-122.3957295,37.7935226,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,1.0300000,4.1600000,0.0300000
MsgID.LOCAL_POSITION,29.3220000,26.7935867,1.9929912,-3.0022690
MsgID.LOCAL_VELOCITY,29.3220000,1.0343403,4.1665664,0.0325736
MsgID.GLOBAL_POSITION,0.0000000,-122.3957166,37.7935246,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,0.4200000,5.0600000,0.0600000
MsgID.LOCAL_POSITION,29.5710000,27.0072079,3.1415694,-2.9834785
MsgID.LOCAL_VELOCITY,29.5710000,0.4262328,5.0607648,0.0672881
MsgID.GLOBAL_POSITION,0.0000000,-122.3957006,37.7935239,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2000000,5.9600000,-0.0500000
MsgID.LOCAL_POSITION,29.8220000,26.9346161,4.5603032,-2.9800317
MsgID.LOCAL_VELOCITY,29.8220000,-0.2019682,5.9677415,-0.0505428
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956837,37.7935228,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-0.7600000,6.7700000,-0.0600000
MsgID.LOCAL_POSITION,30.0730000,26.8120193,6.0599484,-2.9880574
MsgID.LOCAL_VELOCITY,30.0730000,-0.7616987,6.7712660,-0.0629421
MsgID.GLOBAL_POSITION,0.0000000,-122.3956644,37.7935208,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,-1.2800000,7.5300000,-0.0900000
MsgID.LOCAL_POSITION,30.3220000,26.5912056,7.7782578,-2.9731405
MsgID.LOCAL_VELOCITY,30.3220000,-1.2892513,7.5303841,-0.0907279
MsgID.GLOBAL_POSITION,0.0000000,-122.3956403,37.7935180,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,-1.7700000,8.1800000,-0.1700000
MsgID.LOCAL_POSITION,30.5720000,26.2740250,9.9233608,-2.9738569
MsgID.LOCAL_VELOCITY,30.5720000,-1.7754561,8.1875525,-0.1782734
MsgID.GLOBAL_POSITION,0.0000000,-122.3956164,37.7935140,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,-2.0600000,8.4100000,-0.1000000
MsgID.LOCAL_POSITION,30.8230000,25.8288155,12.0436077,-2.9837589
MsgID.LOCAL_VELOCITY,30.8230000,-2.0610876,8.4158020,-0.1083403
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3955920,37.7935072,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2200000,8.4800000,-0.0500000
MsgID.LOCAL_POSITION,31.0720000,25.0783634,14.2121172,-2.9713202
MsgID.LOCAL_VELOCITY,31.0720000,-2.2282102,8.4897509,-0.0584550
MsgID.GLOBAL_POSITION,0.0000000,-122.3955698,37.7935024,2.9800000
